Date,Open,High,Low,Close,Volume
2017-11-22 09:00:00,0.01200000,0.01200000,0.00119000,0.00121000,7306.89000000,1511344799999,10.37792398,102,4276.85000000,6.64815544,442425.40877268
2017-11-22 10:00:00,0.00120990,0.00134910,0.00120180,0.00127800,23013.51000000,1511348399999,29.07415876,389,14504.23000000,18.33732557,454266.82937312
2017-11-22 11:00:00,0.00127800,0.00128490,0.00124010,0.00127830,80289.22000000,1511351999999,101.21547471,324,32705.00000000,41.50662263,455522.28725726
2017-11-22 12:00:00,0.00128480,0.00129430,0.00126260,0.00127550,87748.81000000,1511355599999,112.53834136,277,62986.54000000,80.87160788,459473.13692626
2017-11-22 13:00:00,0.00127550,0.00132490,0.00127550,0.00130490,82267.48000000,1511359199999,106.45424742,374,16214.66000000,21.10671167,460368.95737733
2017-11-22 14:00:00,0.00129240,0.00130490,0.00124050,0.00127750,60708.11000000,1511362799999,77.25751687,340,33480.84000000,42.71120916,465204.01305050
2017-11-22 15:00:00,0.00126500,0.00128800,0.00120210,0.00120210,74603.90000000,1511366399999,93.63003418,310,42163.25000000,53.12931290,475338.11305050
2017-11-22 16:00:00,0.00120220,0.00124480,0.00120220,0.00123090,84650.54000000,1511369999999,103.86501552,353,55201.33000000,67.89554160,475338.11305050
2017-11-22 17:00:00,0.00123080,0.00128700,0.00121010,0.00123000,30349.38000000,1511373599999,37.69395765,230,18228.06000000,22.58605632,116938.11305050
2017-11-22 18:00:00,0.00127990,0.00133000,0.00110100,0.00116030,21892.45000000,1511377199999,26.78128274,306,11290.29000000,14.21102297,116938.11305050
2017-11-22 19:00:00,0.00116040,0.00127110,0.00100000,0.00105100,17510.94000000,1511380799999,19.36825825,288,6581.86000000,7.30357945,116938.11305050
2017-11-22 20:00:00,0.00108490,0.00114500,0.00099000,0.00105500,12372.28000000,1511384399999,12.93524222,249,5409.46000000,5.77240824,116938.11305050
2017-11-22 21:00:00,0.00105500,0.00105500,0.00097500,0.00100940,25108.68000000,1511387999999,25.32124622,404,11601.53000000,11.74172786,183107.77977927
2017-11-22 22:00:00,0.00100940,0.00108000,0.00099010,0.00104210,23539.32000000,1511391599999,24.41627871,311,8299.97000000,8.74007822,183523.34264270
2017-11-22 23:00:00,0.00104410,0.00109580,0.00104210,0.00104510,25179.98000000,1511395199999,27.10523972,407,8391.77000000,9.05429108,185863.03611356
2017-11-23 00:00:00,0.00104510,0.00109640,0.00104510,0.00108660,24909.09000000,1511398799999,26.74035919,247,15444.72000000,16.61280666,189041.51254092
2017-11-23 01:00:00,0.00106730,0.00108590,0.00097500,0.00102000,22267.52000000,1511402399999,23.27317149,285,10377.61000000,10.96275916,196894.69906977
2017-11-23 02:00:00,0.00102000,0.00108000,0.00099330,0.00101500,12829.21000000,1511405999999,13.14603974,263,8297.02000000,8.54736444,201401.27431430
2017-11-23 03:00:00,0.00100820,0.00102930,0.00096330,0.00098760,30694.28000000,1511409599999,30.57643609,305,10622.39000000,10.56141078,218873.46279147
2017-11-23 04:00:00,0.00098760,0.00101990,0.00094300,0.00100130,19872.83000000,1511413199999,19.59096563,316,7842.16000000,7.76160821,225922.05323867
2017-11-23 05:00:00,0.00102000,0.00102590,0.00094000,0.00101010,29164.55000000,1511416799999,29.22248807,350,15176.85000000,15.28000443,229377.20323867
2017-11-23 06:00:00,0.00101000,0.00101910,0.00099800,0.00099800,18561.01000000,1511420399999,18.74743440,264,9624.73000000,9.76209154,234198.39638046
2017-11-23 07:00:00,0.00099900,0.00100780,0.00097000,0.00099080,13660.57000000,1511423999999,13.57001414,237,7619.59000000,7.60067222,234694.42357153
2017-11-23 08:00:00,0.00099070,0.00100500,0.00098050,0.00100060,15045.94000000,1511427599999,14.96777296,270,7918.39000000,7.91659335,234739.51510153
2017-11-23 09:00:00,0.00099990,0.00100210,0.00097720,0.00098100,16121.63000000,1511431199999,15.93528685,299,9680.46000000,9.59960542,238374.40567789
2017-11-23 10:00:00,0.00098170,0.00100180,0.00097690,0.00099500,13948.10000000,1511434799999,13.83370086,290,11027.48000000,10.94102500,239413.64248325
2017-11-23 11:00:00,0.00099790,0.00100100,0.00097790,0.00100020,30418.02000000,1511438399999,30.33685643,346,14287.19000000,14.26898500,241675.54631504
