Date,Open,High,Low,Close,Volume
2017-12-26 03:00:00,0.00014600,0.00014600,0.00009010,0.00010360,858364.00000000,1514260799999,89.55796166,1294,459841.00000000,48.59906742,0
2017-12-26 04:00:00,0.00010360,0.00010479,0.00008700,0.00009100,342827.00000000,1514264399999,32.36095237,653,115669.00000000,10.89624490,0
2017-12-26 05:00:00,0.00009096,0.00009099,0.00007701,0.00008200,154697.00000000,1514267999999,13.27064635,370,77023.00000000,6.66011177,0
2017-12-26 06:00:00,0.00008250,0.00008710,0.00007904,0.00008221,120811.00000000,1514271599999,10.08888369,281,51941.00000000,4.38415872,0
2017-12-26 07:00:00,0.00008201,0.00010490,0.00008001,0.00010275,171611.00000000,1514275199999,16.53962050,446,81480.00000000,7.93284479,0
2017-12-26 08:00:00,0.00010275,0.00010800,0.00008501,0.00009259,151217.00000000,1514278799999,15.38104492,338,72258.00000000,7.43515130,0
2017-12-26 09:00:00,0.00009396,0.00009651,0.00008712,0.00009000,127498.00000000,1514282399999,11.70721924,314,47968.00000000,4.45059063,0
2017-12-26 10:00:00,0.00009000,0.00009625,0.00008900,0.00009400,97821.00000000,1514285999999,9.03148168,250,58770.00000000,5.43269602,0
2017-12-26 11:00:00,0.00009400,0.00010450,0.00009300,0.00009620,114141.00000000,1514289599999,11.37195393,340,53673.00000000,5.35320069,0
2017-12-26 12:00:00,0.00009620,0.00009937,0.00009458,0.00009721,71293.00000000,1514293199999,6.86847801,233,26793.00000000,2.60943552,0
2017-12-26 13:00:00,0.00009600,0.00009717,0.00009100,0.00009525,49140.00000000,1514296799999,4.62919670,167,24314.00000000,2.29383778,0
2017-12-26 14:00:00,0.00009525,0.00009525,0.00007850,0.00008100,121142.00000000,1514300399999,10.75263792,383,29077.00000000,2.65589801,0
2017-12-26 15:00:00,0.00008102,0.00008987,0.00008102,0.00008699,53593.00000000,1514303999999,4.50659170,217,13984.00000000,1.19817222,0
2017-12-26 16:00:00,0.00008687,0.00008829,0.00007865,0.00007980,59643.00000000,1514307599999,4.94322493,276,21386.00000000,1.80299942,0
2017-12-26 17:00:00,0.00007980,0.00008570,0.00007700,0.00007840,65550.00000000,1514311199999,5.32136978,212,27590.00000000,2.25754770,0
2017-12-26 18:00:00,0.00008208,0.00008600,0.00008194,0.00008565,62016.00000000,1514314799999,5.21429367,207,33636.00000000,2.85445830,0
2017-12-26 19:00:00,0.00008565,0.00009350,0.00007900,0.00008420,53281.00000000,1514318399999,4.52143124,255,18849.00000000,1.63048761,0
2017-12-26 20:00:00,0.00008498,0.00008749,0.00008008,0.00008503,28199.00000000,1514321999999,2.34853771,157,10510.00000000,0.88599978,0
2017-12-26 21:00:00,0.00008503,0.00009200,0.00008250,0.00008599,57919.00000000,1514325599999,4.99850057,193,31903.00000000,2.76623470,0
2017-12-26 22:00:00,0.00008600,0.00009350,0.00008600,0.00009171,73945.00000000,1514329199999,6.65943016,290,30787.00000000,2.78614202,0
2017-12-26 23:00:00,0.00009170,0.00009500,0.00008799,0.00008897,61086.00000000,1514332799999,5.62071413,343,27078.00000000,2.48695012,0
2017-12-27 00:00:00,0.00008897,0.00009398,0.00008610,0.00008899,93541.00000000,1514336399999,8.39386900,315,14265.00000000,1.29018096,0
2017-12-27 01:00:00,0.00008879,0.00008995,0.00008610,0.00008629,60032.00000000,1514339999999,5.22273208,252,15450.00000000,1.35680655,0
2017-12-27 02:00:00,0.00008629,0.00008876,0.00008401,0.00008500,59309.00000000,1514343599999,5.13624937,189,7687.00000000,0.66147239,0
2017-12-27 03:00:00,0.00008500,0.00008765,0.00008399,0.00008399,45435.00000000,1514347199999,3.84435552,145,15707.00000000,1.34309303,0
